mois_non_declares,solde,mois_payes_spontane_dern_seg,anciennete_mois,recence_decl_mois,recence_seg_mois,ecart_mois_decl_vs_seg,regime,centre_impot,segment,activite,RISQUE_BIN
-1.0,20618.0,2.0,62.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,PRODUCTION ET DISTRIBUTION D'ELECTRICITE DE GAZ ET D'AIR CONDITIONNE,1.0
-1.0,13519.0,3.0,69.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,-47.0,3.0,36.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE GENERAL,1.0
4.0,73223.0,0.0,5.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,TRANSPORT ET ENTREPOSAGE,1.0
2.0,11766.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"SALONS DE COIFFURE, INSTITUTS DE BEAUTE, ETABLISSEMENTS DE MASSAGE",0.0
-1.0,-723.0,3.0,14.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,0.0,2.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE DE GROS ET DE DETAIL,1.0
2.0,-850.0,1.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,67894.0,1.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
-1.0,130949.0,3.0,399.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,-8615.0,3.0,465.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPOTS DU DIAMARE,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,12801.0,3.0,252.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
1.0,244693.0,1.0,265.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
-1.0,-12883.0,3.0,395.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
13.0,4497131.0,1.0,436.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
4.0,33125.0,3.0,395.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,47037.0,3.0,325.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,V,CONSEIL JURIDIQUE,0.0
-1.0,-312367.0,3.0,759.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
5.0,1969104.0,1.0,409.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,1895862.0,2.0,339.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,J,CONSEIL JURIDIQUE,0.0
0.0,888060.0,2.0,381.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,J,CONSEIL JURIDIQUE,0.0
1.0,254323.0,1.0,179.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 2,J,TRAVAUX ANNEXES DU BATIMENT,1.0
4.0,115248.0,0.0,16.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,AGENCES DE VOYAGE,0.0
0.0,388114.0,0.0,38.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMUNICATIONS,0.0
1.0,-2160239.0,3.0,183.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,0.0
-1.0,1075749.0,3.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,73224920.0,2.0,286.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPOTS DE BONABERI 1,J,BATIMENT ET TRAVAUX PUBLICS,1.0
1.0,88245.0,2.0,14.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,37460.0,3.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,-4.0,3.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,455443.0,2.0,84.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,AUTRES S. SOC. c FOURN A LA COLLEC,0.0
-1.0,2474186.0,3.0,82.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,FABRICATION DE PRODUITS METALLURGIQUES DE BASE ET D'OUVRAGES EN METAUX,1.0
0.0,685879.0,0.0,34.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,46178.0,2.0,43.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMPTABILITE,0.0
-1.0,85943.0,2.0,181.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,1411677.0,2.0,9.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,J,ENTREPRISES D?ENTRETIEN ET DE NETTOYAGE D?IMMEUBLES,0.0
-1.0,85046.0,0.0,26.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,913641.0,3.0,82.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,534083.0,0.0,13.0,0.0,0.0,0.0,1,CSI WOURI 2,R,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
-1.0,94822084.0,2.0,333.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,J,TRANSPORTS PAR CAMIONS,1.0
-1.0,20538937.0,3.0,271.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,BANQUE ET ETABLISSEMENTS FINANCIERS,0.0
0.0,-52992.0,2.0,100.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,TRANSPORTS PAR CAMIONS,1.0
-1.0,9878.0,3.0,28.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,1.0
-1.0,1465875.0,3.0,231.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,ETUDE ET PROSPECTION DE PETROLE,0.0
0.0,-54409.0,2.0,289.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,-35.0,1.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,137708.0,3.0,225.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,SALONS DE COIFFURE i DE BEAUTE,0.0
-1.0,1193825.0,0.0,48.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPOTS DE BONABERI 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,1.0
-1.0,-10.0,3.0,13.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
0.0,31921.0,2.0,24.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPOTS DE MBANGA,J,COMMERCE DE GROS ET DE DETAIL,0.0
-1.0,593967.0,2.0,288.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"COMPTABILITE, VERIF. COMPTES t LIV",0.0
-1.0,174959.0,0.0,14.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE DE GROS ET DE DETAIL,1.0
-2.0,17900.0,2.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,16162.0,3.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,COMMERCE DE GROS ET DE DETAIL,1.0
1.0,34300.0,0.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
17.0,455588.0,3.0,127.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 10,V,ENSEIGNEMENT,0.0
0.0,1528180.0,2.0,80.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,GARAGE,1.0
15.0,277468.0,3.0,53.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"VENTE/PRODUCTEUR VETEMENT, TISSUS,...",0.0
-1.0,10935.0,3.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
2.0,-1793.0,1.0,5.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,-41.0,3.0,32.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,J,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,10301.0,3.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,AUXILIAIRES DES TRANSPORTS,0.0
0.0,56454.0,2.0,20.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,J,nan,0.0
-1.0,2048132.0,3.0,20.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
2.0,371936.0,3.0,42.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE GENERAL,1.0
1.0,50454.0,0.0,8.0,0.0,0.0,0.0,2,CENTRE DIV IMPOTS DE DOUALA 1,R,"AGRICULTURE ET ENTREPRISES AGRO-PASTORALES, HORTICULTURE, SYLVICULTURE",0.0
-1.0,33755.0,3.0,54.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 10,V,ENSEIGNEMENT,0.0
-1.0,69187.0,2.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,"BOULANGERIES, PATISSERIES, BISCUITERIES, FABRICATION DE PRODUITS A BASE DE CEREALES",1.0
-1.0,10290.0,1.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,3886044.0,3.0,138.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,10642.0,3.0,34.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. INGENIEURS a s TECH.,0.0
-1.0,-395053.0,2.0,402.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,737731.0,0.0,14.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,34301.0,2.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
-1.0,89233.0,3.0,473.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
-1.0,166445.0,2.0,303.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,CONSEIL JURIDIQUE,0.0
0.0,-2285.0,3.0,36.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,J,BATIMENT ET TRAVAUX PUBLICS,1.0
-1.0,-49.0,3.0,214.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,CONSEILS JURIDIQUES,0.0
-1.0,131718.0,3.0,12.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
0.0,3060040.0,0.0,96.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,171613.0,1.0,61.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
-1.0,84497.0,3.0,24.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,236138.0,1.0,37.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,1.0
0.0,-16553.0,3.0,74.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,CONSEIL JURIDIQUE,0.0
-1.0,208604.0,3.0,28.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,TRANSITAIRES ET AGREES EN DOUANE,0.0
1.0,165965.0,1.0,96.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,J,CONSEILS JURIDIQUES,0.0
1.0,344262.0,0.0,123.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,COMPTABILITE,0.0
-1.0,27448.0,2.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
-1.0,45128.0,3.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,157238.0,1.0,70.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,"IMPRIMERIE, EDITION i ANNEXES",0.0
-1.0,5243.0,3.0,8.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,V,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,146001.0,1.0,72.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,2387311.0,0.0,70.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPÔTS DOUALA 14,R,COMMERCE GENERAL,0.0
-1.0,1061087.0,3.0,136.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,V,COMMERCE GENERAL,1.0
1.0,2794.0,2.0,31.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,7904.0,2.0,23.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,274085.0,3.0,52.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
2.0,-196.0,1.0,4.0,0.0,0.0,0.0,2,CENTRE DIV IMPOTS DE DOUALA 1,J,"AGRICULTURE ET ENTREPRISES AGRO-PASTORALES, HORTICULTURE, SYLVICULTURE",0.0
29.0,1496897.0,3.0,474.0,0.0,0.0,0.0,1,CENTRE DIV DES IMPOTS DE YAOUNDE 1,V,DETAILLANT COMMERCE GENERAL,0.0
0.0,-140.0,3.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
2.0,10286.0,3.0,14.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
1.0,54432.0,1.0,7.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 4,J,ENSEIGNEMENT,0.0
-1.0,244485.0,2.0,40.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"IMPORTATEUR COMMERCE GENERAL,PRODUITS INDETERMINES",0.0
1.0,10290.0,0.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,89801.0,3.0,100.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,PRODUCTION DE CAOUTCHOUC ET FABRICATION D'ARTICLES EN CAOUTCHOUC ET MATIERES PLASTIQUES,1.0
0.0,-9043.0,2.0,81.0,0.0,0.0,0.0,3,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,ENSEIGNEMENT,0.0
0.0,-1924.0,2.0,19.0,0.0,0.0,0.0,3,CENTRE DIV DES IMPOTS DE YAOUNDE 1,J,ENSEIGNEMENT,0.0
0.0,-94581.0,2.0,81.0,0.0,0.0,0.0,3,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,ENSEIGNEMENT,0.0
44.0,8602060.0,3.0,213.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,INSTITUTIONS MONETAIRES,0.0
0.0,21796.0,2.0,63.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERVICES FINANCIERS,0.0
-1.0,1336516.0,3.0,343.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,-1346.0,3.0,123.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,SOINS MEDICAUX d a SERVICES,0.0
0.0,1189619.0,3.0,169.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,SERVICES INCLASSABLE,0.0
0.0,3.0,2.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"INDUSTRIE DU LAIT, DES FRUITS ET LEGUMES ET AUTRES PRODUITS ALIMENTAIRES",1.0
0.0,19210.0,3.0,53.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 13,J,"HOTELS, RESTAURANTS, CAFES, BARS ET DANCING",0.0
-1.0,646089.0,2.0,25.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,1.0
2.0,-3238.0,1.0,198.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,CONSEILS JURIDIQUES,0.0
-1.0,133289.0,3.0,28.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
-1.0,22616.0,2.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,311485.0,3.0,52.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,V,"ENTREPRISES FORESTIERES, SCIERIES",1.0
2.0,16643304.0,0.0,483.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,REPARATION APPAREIL FRIGORIFIQUE,1.0
0.0,-1825.0,3.0,37.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,1827195.0,1.0,87.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,"SALONS DE COIFFURE, INSTITUTS DE BEAUTE, ETABLISSEMENTS DE MASSAGE",0.0
-1.0,2145241.0,3.0,134.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,425582.0,3.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,TRANSITAIRES ET AGREES EN DOUANE,1.0
0.0,462964.0,0.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
-1.0,431154.0,3.0,279.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"COMPTABILITE, VERIF. COMPTES t LIV",0.0
-1.0,-4867.0,3.0,266.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,ASSURANCES,0.0
-1.0,201716.0,3.0,164.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,V,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,32928.0,0.0,5.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,71727.0,3.0,219.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 10,V,SERVICES FINANCIERS,0.0
0.0,11476.0,0.0,5.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,-35232.0,3.0,255.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,V,ORGANISATIONS RELIGIEUSES,0.0
0.0,7326.0,3.0,56.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,AUTRES S. SOC. c FOURN A LA COLLEC,1.0
0.0,-16234.0,3.0,165.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,REPARATION ET INSTALLATION DES MACHINES ET EQUIPEMENTS,1.0
0.0,60121.0,2.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,582775.0,2.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,1793362.0,3.0,33.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"HOTELS, HOTELS MEUBLES e ANALOGUES",0.0
0.0,562812.0,2.0,146.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,"HOTELS, RESTAURANTS, CAFES, BARS ET DANCING",0.0
1.0,14195.0,3.0,77.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE GENERAL,0.0
-1.0,36740.0,3.0,12.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,EXTRACTION DE MINERAIS,1.0
0.0,145953.0,3.0,82.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
0.0,103380.0,3.0,157.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,COMMERCE DE GROS ET DE DETAIL,0.0
